Pays,Sté,Client,Badge,SO Gare Entrée,Gare dentrée,Voie Entrée,Heure dEntrée,Date entrée,SO Gare Sortie,Gare de Sortie,Voie Sortie,Heure de Sortie,Date
250,4,9035975,2,00,000,00,0,0,06,001,24,195926,20150519
250,4,9035975,2,00,000,00,0,0,06,001,14,143949,20150521
250,4,9039656,1,06,049,01,20150522,101100,06,002,43,110222,20150522
250,4,9039656,1,06,036,18,20150522,150900,06,049,23,160456,20150522
250,4,9035975,2,00,000,00,0,0,06,001,24,185555,20150522
250,4,9039656,1,00,000,00,0,0,06,010,11,195605,20150522
250,4,9039656,1,00,000,00,0,0,06,010,24,3706,20150523
250,4,9039656,1,00,000,00,0,0,06,097,09,3017,20150523
250,4,9039656,1,00,000,00,0,0,06,034,21,154939,20150523
250,4,9039656,1,06,049,01,20150523,144500,06,036,55,154145,20150523
250,4,9039656,1,00,000,00,0,0,06,031,30,210038,20150523
250,4,9039656,1,00,000,00,0,0,06,034,13,205031,20150523
250,4,9039656,1,06,042,12,20150523,212300,06,049,23,215142,20150523
250,4,9039656,1,06,049,01,20150526,71200,06,002,44,75852,20150526
250,4,9035975,2,00,000,00,0,0,06,001,10,81159,20150526
250,4,9035975,2,00,000,00,0,0,06,001,24,202646,20150526
250,4,9035975,2,00,000,00,0,0,06,001,10,81621,20150527
250,4,9035975,2,00,000,00,0,0,06,001,24,203553,20150527
250,4,9035975,2,00,000,00,0,0,06,001,10,83025,20150528
250,4,9039656,1,06,002,11,20150528,184500,06,049,23,193531,20150528
250,4,9035975,2,00,000,00,0,0,06,001,10,110203,20150530
250,4,9035975,2,00,000,00,0,0,06,001,10,83008,20150601
250,4,9039656,1,06,049,01,20150601,74100,06,002,72,83255,20150601
250,4,9035975,2,00,000,00,0,0,06,001,23,193423,20150601
250,4,9035975,2,00,000,00,0,0,06,001,10,81853,20150602
250,4,9035975,2,00,000,00,0,0,06,001,23,194421,20150602
250,4,9039656,1,06,002,12,20150602,195900,06,049,23,204632,20150602
250,4,9039656,1,00,000,00,0,0,06,010,13,84914,20150603
250,4,9039656,1,00,000,00,0,0,06,010,35,181347,20150603
250,4,9039656,1,00,000,00,0,0,06,010,13,83233,20150604
250,4,9039656,1,00,000,00,0,0,06,010,23,144606,20150604
250,4,9039656,1,06,049,02,20150604,145100,06,004,51,152624,20150604
250,4,9039656,1,06,004,12,20150604,163700,06,049,23,171010,20150604
250,4,9039656,1,06,049,02,20150605,65400,06,002,43,74548,20150605
250,4,9039656,1,06,002,11,20150605,190000,06,049,23,194449,20150605
250,4,9033577,3,00,000,00,0,0,06,054,25,144532,20150606
250,4,9033577,3,06,056,02,20150606,145400,06,070,51,154849,20150606
250,4,9033577,3,00,000,00,0,0,06,054,04,203259,20150607
250,4,9033577,3,06,070,11,20150607,192700,06,056,51,202208,20150607
250,4,9039656,1,06,049,01,20150608,74100,06,002,43,83633,20150608
250,4,9035975,2,00,000,00,0,0,06,001,10,81400,20150610
250,4,9035975,2,00,000,00,0,0,06,001,23,195336,20150610
250,4,9035975,2,00,000,00,0,0,06,001,10,82909,20150611
250,4,9039656,1,06,002,12,20150611,173000,06,049,23,182457,20150611
250,4,9035975,2,00,000,00,0,0,06,001,24,201239,20150611
250,4,9039656,1,00,000,00,0,0,06,010,15,83740,20150612
250,4,9035975,2,06,003,12,20150612,83500,06,009,45,92302,20150612
250,4,9033577,3,06,002,03,20150612,84800,06,009,46,93843,20150612
250,4,9039656,1,00,000,00,0,0,06,010,21,183837,20150612
250,4,9035975,2,06,009,17,20150612,174000,06,003,22,181842,20150612
250,4,9033577,3,06,009,17,20150612,185500,06,002,55,194600,20150612
250,4,9039656,1,00,000,00,0,0,06,010,13,233753,20150613
250,4,9039656,1,00,000,00,0,0,06,010,35,235331,20150613
250,4,9039656,1,00,000,00,0,0,06,097,39,234605,20150613
250,4,9039656,1,00,000,00,0,0,06,097,09,234708,20150613
250,4,9039656,1,00,000,00,0,0,06,010,14,183520,20150614
250,4,9039656,1,00,000,00,0,0,06,010,35,185826,20150614
250,4,9039656,1,00,000,00,0,0,06,097,09,185106,20150614
250,4,9035975,2,00,000,00,0,0,06,001,10,83559,20150615
250,4,9039656,1,06,049,02,20150615,73000,06,002,43,81847,20150615
250,4,9035975,2,00,000,00,0,0,06,001,24,194151,20150615
250,4,9035975,2,00,000,00,0,0,06,001,10,82847,20150616
250,4,9039656,1,06,002,12,20150616,83500,06,009,46,94344,20150616
250,4,9039656,1,00,000,00,0,0,06,010,35,193416,20150616
250,4,9035975,2,00,000,00,0,0,06,001,24,200848,20150616
250,4,9039656,1,00,000,00,0,0,06,010,15,83521,20150617
250,4,9039656,1,06,009,18,20150617,104800,06,002,43,113616,20150617
250,4,9035975,2,00,000,00,0,0,06,001,20,212407,20150617
250,4,9035975,2,00,000,00,0,0,06,001,10,82010,20150618
250,4,9035975,2,00,000,00,0,0,06,001,24,195155,20150618
250,4,9035975,2,00,000,00,0,0,06,001,10,82203,20150619
250,4,9039656,1,06,002,12,20150619,171800,06,049,23,180622,20150619
250,4,9035975,2,00,000,00,0,0,06,001,20,200500,20150619
250,4,9039656,1,00,000,00,0,0,06,010,15,230650,20150619
250,4,9039656,1,00,000,00,0,0,06,010,35,232224,20150619
250,4,9039656,1,00,000,00,0,0,06,097,39,231443,20150619
250,4,9039656,1,00,000,00,0,0,06,097,09,231550,20150619
250,4,9039656,1,06,049,01,20150620,93300,06,007,57,94154,20150620
250,4,9039656,1,06,007,13,20150620,94200,06,008,55,94837,20150620
250,4,9039656,1,06,008,11,20150620,102300,06,005,23,105017,20150620
250,4,9039656,1,06,005,13,20150620,110300,06,002,43,112628,20150620
250,4,9039656,1,06,002,12,20150620,152100,06,049,23,162103,20150620
250,4,9035975,2,00,000,00,0,0,06,001,10,172152,20150620
250,4,9035975,2,00,000,00,0,0,06,001,23,233734,20150620
250,4,9035975,2,06,038,12,20150621,215100,06,036,34,215625,20150621
250,4,9035975,2,06,036,18,20150622,700,06,038,23,1112,20150622
250,4,9039656,1,06,049,02,20150622,62600,06,002,44,71713,20150622
250,4,9035975,2,00,000,00,0,0,06,001,14,80957,20150622
250,4,9035975,2,00,000,00,0,0,06,001,20,194716,20150622
250,4,9035975,2,00,000,00,0,0,06,001,11,81656,20150623
250,4,9035975,2,00,000,00,0,0,06,001,20,195630,20150623
250,4,9035975,2,00,000,00,0,0,06,001,13,84312,20150624
250,4,9035975,2,00,000,00,0,0,06,001,24,202306,20150624
250,4,9035975,2,00,000,00,0,0,06,001,10,80754,20150625
250,4,9035975,2,00,000,00,0,0,06,001,23,202809,20150625
250,4,9039656,1,06,002,11,20150625,201700,06,049,23,211050,20150625
250,4,9035975,2,00,000,00,0,0,06,001,11,81958,20150626
250,4,9039656,1,06,049,02,20150626,74400,06,002,43,83145,20150626
250,4,9039656,1,06,002,11,20150626,161000,06,049,23,171024,20150626
250,4,9039656,1,06,008,11,20150628,133700,06,049,23,133938,20150628
250,4,9035975,2,00,000,00,0,0,06,001,24,142131,20150628
250,4,9035975,2,00,000,00,0,0,06,001,24,192707,20150629
250,4,9035975,2,00,000,00,0,0,06,001,10,82100,20150630
250,4,9035975,2,00,000,00,0,0,06,001,23,201757,20150630
250,4,9035975,2,00,000,00,0,0,06,001,10,82545,20140102
250,4,9039656,1,06,049,01,20140102,75800,06,002,44,90602,20140102
250,4,9035975,2,00,000,00,0,0,06,001,20,191211,20140102
250,4,9035975,2,00,000,00,0,0,06,001,10,82559,20140103
250,4,9035975,2,00,000,00,0,0,06,001,23,193600,20140103
250,4,9039656,1,06,002,06,20140103,184600,06,049,52,193455,20140103
250,4,9039656,1,00,000,00,0,0,06,010,15,105105,20140105
250,4,9039656,1,00,000,00,0,0,06,012,08,111211,20140105
250,4,9039656,1,00,000,00,0,0,06,010,35,130159,20140105
250,4,9039656,1,00,000,00,0,0,06,012,50,124200,20140105
250,4,9035975,2,00,000,00,0,0,06,001,10,81453,20140106
250,4,9039656,1,06,049,01,20140106,73500,06,002,44,83948,20140106
250,4,9035975,2,00,000,00,0,0,06,001,23,194723,20140106
250,4,9035975,2,00,000,00,0,0,06,001,13,81650,20140107
250,4,9035975,2,00,000,00,0,0,06,001,24,201559,20140107
250,4,9039656,1,06,002,12,20140108,203300,06,049,51,212329,20140108
250,4,9035975,2,00,000,00,0,0,06,001,10,82916,20140109
250,4,9039656,1,00,000,00,0,0,06,010,15,84611,20140109
250,4,9039656,1,00,000,00,0,0,06,010,21,183348,20140109
250,4,9035975,2,00,000,00,0,0,06,001,20,200257,20140109
250,4,9035975,2,00,000,00,0,0,06,001,11,82122,20140110
250,4,9039656,1,06,049,01,20140110,72000,06,002,44,82607,20140110
250,4,9035975,2,00,000,00,0,0,06,001,24,203834,20140110
250,4,9039656,1,06,002,11,20140110,192700,06,049,52,202849,20140110
250,4,9035975,2,06,038,11,20140112,105500,06,036,56,105935,20140112
250,4,9035975,2,00,000,00,0,0,06,033,38,110704,20140112
250,4,9035975,2,00,000,00,0,0,06,033,18,161114,20140112
250,4,9035975,2,06,036,18,20140112,161800,06,038,23,162242,20140112
250,4,9039656,1,06,049,01,20140113,65300,06,002,44,74758,20140113
250,4,9035975,2,00,000,00,0,0,06,001,10,81545,20140113
250,4,9035975,2,00,000,00,0,0,06,001,24,194532,20140113
250,4,9035975,2,00,000,00,0,0,06,001,10,81843,20140114
250,4,9035975,2,00,000,00,0,0,06,001,20,191752,20140114
250,4,9035975,2,00,000,00,0,0,06,001,10,82009,20140115
250,4,9035975,2,00,000,00,0,0,06,001,23,195153,20140115
250,4,9039656,1,06,002,12,20140115,194000,06,049,23,204003,20140115
250,4,9035975,2,00,000,00,0,0,06,001,10,80002,20140116
250,4,9039656,1,00,000,00,0,0,06,010,15,82157,20140116
250,4,9039656,1,00,000,00,0,0,06,010,21,181203,20140116
250,4,9035975,2,00,000,00,0,0,06,001,20,194717,20140116
250,4,9039656,1,06,049,01,20140117,62800,06,002,44,72522,20140117
250,4,9035975,2,00,000,00,0,0,06,001,10,81514,20140117
250,4,9035975,2,00,000,00,0,0,06,001,23,193627,20140117
250,4,9039656,1,06,002,11,20140117,193600,06,049,23,205316,20140117
250,4,9035975,2,00,000,00,0,0,06,001,11,82254,20140120
250,4,9035975,2,00,000,00,0,0,06,001,20,193317,20140120
250,4,9035975,2,00,000,00,0,0,06,001,10,82418,20140121
250,4,9035975,2,00,000,00,0,0,06,001,23,200801,20140121
250,4,9039656,1,06,049,01,20140122,65400,06,002,44,74911,20140122
250,4,9035975,2,00,000,00,0,0,06,001,10,81503,20140122
250,4,9035975,2,00,000,00,0,0,06,001,20,200422,20140122
250,4,9035975,2,00,000,00,0,0,06,001,11,81505,20140123
250,4,9035975,2,00,000,00,0,0,06,001,20,200325,20140123
250,4,9039656,1,06,002,12,20140123,185000,06,049,52,195054,20140123
250,4,9035975,2,00,000,00,0,0,06,001,13,81146,20140124
250,4,9039656,1,00,000,00,0,0,06,010,13,81544,20140124
250,4,9035975,2,00,000,00,0,0,06,001,20,195745,20140124
250,4,9039656,1,00,000,00,0,0,06,010,35,193931,20140124
250,4,9035975,2,00,000,00,0,0,06,001,10,82435,20140127
250,4,9039656,1,06,049,01,20140127,72100,06,002,44,82154,20140127
250,4,9035975,2,00,000,00,0,0,06,001,23,194741,20140127
250,4,9035975,2,00,000,00,0,0,06,001,13,81243,20140128
250,4,9035975,2,00,000,00,0,0,06,001,23,195727,20140128
250,4,9039656,1,06,002,12,20140128,182500,06,009,46,193850,20140128
250,4,9039656,1,00,000,00,0,0,06,010,24,201436,20140128
250,4,9035975,2,00,000,00,0,0,06,001,10,82204,20140129
250,4,9039656,1,00,000,00,0,0,06,010,15,83120,20140129
250,4,9039656,1,06,009,18,20140129,101500,06,006,54,104147,20140129
250,4,9039656,1,06,006,12,20140129,133800,06,002,43,141018,20140129
250,4,9035975,2,00,000,00,0,0,06,001,23,195658,20140129
250,4,9035975,2,00,000,00,0,0,06,001,13,81747,20140130
250,4,9035975,2,00,000,00,0,0,06,001,24,201239,20140130
250,4,9039656,1,06,002,11,20140130,205200,06,049,52,215236,20140130
250,4,9039656,1,00,000,00,0,0,06,010,14,73449,20140131
250,4,9035975,2,00,000,00,0,0,06,001,24,195920,20140131
250,4,9039656,1,00,000,00,0,0,06,010,23,192125,20140131
250,4,9039656,1,06,049,02,20140201,93700,06,002,43,102155,20140201
250,4,9039656,1,00,000,00,0,0,06,033,35,135758,20140201
250,4,9039656,1,06,002,12,20140201,134100,06,036,56,135054,20140201
250,4,9039656,1,00,000,00,0,0,06,031,30,140740,20140201
250,4,9039656,1,06,042,11,20140201,185200,06,049,23,192443,20140201
250,4,9039656,1,06,049,01,20140203,62100,06,002,44,73245,20140203
250,4,9035975,2,00,000,00,0,0,06,001,10,82753,20140203
250,4,9035975,2,00,000,00,0,0,06,001,24,202645,20140203
250,4,9035975,2,00,000,00,0,0,06,001,11,82600,20140204
250,4,9035975,2,00,000,00,0,0,06,001,24,203848,20140204
250,4,9035975,2,00,000,00,0,0,06,001,13,82543,20140205
250,4,9035975,2,00,000,00,0,0,06,001,23,202415,20140205
250,4,9039656,1,06,002,12,20140205,202300,06,049,23,212644,20140205
250,4,9039656,1,00,000,00,0,0,06,010,14,82536,20140206
250,4,9035975,2,00,000,00,0,0,06,001,14,91259,20140206
250,4,9039656,1,00,000,00,0,0,06,010,21,184433,20140206
250,4,9035975,2,00,000,00,0,0,06,001,23,195503,20140206
250,4,9035975,2,00,000,00,0,0,06,001,10,82056,20140207
250,4,9039656,1,06,049,02,20140207,74000,06,002,44,84129,20140207
250,4,9035975,2,00,000,00,0,0,06,001,20,195116,20140207
250,4,9039656,1,06,002,11,20140207,195100,06,049,23,205319,20140207
250,4,9040694,1,00,000,00,0,0,06,035,22,144212,20140208
250,4,9040694,1,06,002,11,20140208,142200,06,036,56,143505,20140208
250,4,9039656,1,06,049,02,20140209,84100,06,005,54,91639,20140209
250,4,9035975,2,06,038,12,20140209,115900,06,036,55,120321,20140209
250,4,9035975,2,00,000,00,0,0,06,033,38,121059,20140209
250,4,9039656,1,06,005,13,20140209,124300,06,049,23,131452,20140209
250,4,9040694,1,00,000,00,0,0,06,034,18,154735,20140209
250,4,9035975,2,00,000,00,0,0,06,033,18,170425,20140209
250,4,9040694,1,06,036,18,20140209,155500,06,002,43,160712,20140209
250,4,9035975,2,06,036,17,20140209,171100,06,038,23,171559,20140209
250,4,9035975,2,00,000,00,0,0,06,001,10,81118,20140210
250,4,9039656,1,00,000,00,0,0,06,010,13,82507,20140210
250,4,9039656,1,00,000,00,0,0,06,010,35,190859,20140210
250,4,9035975,2,00,000,00,0,0,06,001,23,200748,20140210
250,4,9035975,2,00,000,00,0,0,06,001,10,82524,20140211
250,4,9039656,1,06,049,02,20140211,71700,06,002,44,81915,20140211
250,4,9039656,1,00,000,00,0,0,06,001,20,193809,20140211
250,4,9035975,2,00,000,00,0,0,06,001,20,194358,20140211
250,4,9039656,1,00,000,00,0,0,06,001,11,4448,20140212
250,4,9035975,2,00,000,00,0,0,06,001,10,83150,20140212
250,4,9035975,2,00,000,00,0,0,06,001,20,204019,20140212
250,4,9035975,2,00,000,00,0,0,06,001,10,82444,20140213
250,4,9039656,1,06,002,11,20140213,175100,06,049,23,184136,20140213
250,4,9035975,2,00,000,00,0,0,06,001,24,194926,20140213
250,4,9035975,2,00,000,00,0,0,06,001,10,82958,20140214
250,4,9039656,1,00,000,00,0,0,06,010,15,83047,20140214
250,4,9035975,2,00,000,00,0,0,06,001,20,192253,20140214
250,4,9039656,1,00,000,00,0,0,06,010,24,192004,20140214
250,4,9039656,1,00,000,00,0,0,06,031,10,120207,20140216
250,4,9039656,1,06,049,01,20140216,105800,06,042,52,113319,20140216
250,4,9039656,1,00,000,00,0,0,06,034,28,121219,20140216
250,4,9039656,1,00,000,00,0,0,06,031,29,152248,20140216
250,4,9039656,1,00,000,00,0,0,06,034,11,151231,20140216
250,4,9039656,1,06,042,11,20140216,154800,06,049,23,161714,20140216
250,4,9039656,1,06,049,01,20140217,61200,06,002,72,71502,20140217
250,4,9035975,2,00,000,00,0,0,06,001,10,83222,20140217
250,4,9035975,2,00,000,00,0,0,06,001,20,195203,20140217
250,4,9035975,2,00,000,00,0,0,06,001,10,83302,20140218
250,4,9035975,2,00,000,00,0,0,06,001,20,194408,20140218
250,4,9035975,2,00,000,00,0,0,06,001,10,82233,20140219
250,4,9035975,2,00,000,00,0,0,06,001,24,195549,20140219
250,4,9039656,1,06,002,11,20140219,200800,06,049,23,210440,20140219
250,4,9035975,2,00,000,00,0,0,06,001,10,83318,20140220
250,4,9039656,1,00,000,00,0,0,06,010,15,82602,20140220
250,4,9039656,1,00,000,00,0,0,06,010,35,180142,20140220
250,4,9035975,2,00,000,00,0,0,06,001,24,194159,20140220
250,4,9035975,2,00,000,00,0,0,06,001,10,82353,20140221
250,4,9039656,1,06,049,01,20140221,71400,06,002,44,81412,20140221
250,4,9035975,2,00,000,00,0,0,06,001,20,200239,20140221
250,4,9039656,1,06,002,12,20140221,200000,06,049,23,205541,20140221
250,4,9039656,1,06,049,02,20140224,62200,06,002,44,72029,20140224
250,4,9035975,2,00,000,00,0,0,06,001,10,83143,20140224
250,4,9035975,2,00,000,00,0,0,06,001,24,194405,20140224
250,4,9035975,2,00,000,00,0,0,06,001,10,82751,20140225
250,4,9035975,2,00,000,00,0,0,06,001,24,193229,20140225
250,4,9039656,1,06,002,12,20140225,193100,06,049,23,202950,20140225
250,4,9035975,2,00,000,00,0,0,06,001,13,82403,20140226
250,4,9033577,3,00,000,00,0,0,06,001,13,103131,20140226
250,4,9035975,2,00,000,00,0,0,06,001,23,210648,20140226
250,4,9035975,2,00,000,00,0,0,06,001,11,82436,20140227
250,4,9039656,1,00,000,00,0,0,06,010,15,83235,20140227
250,4,9035975,2,00,000,00,0,0,06,001,23,193926,20140227
250,4,9039656,1,00,000,00,0,0,06,010,35,193324,20140227
250,4,9039656,1,00,000,00,0,0,06,014,35,191016,20140227
250,4,9039656,1,00,000,00,0,0,06,014,15,191150,20140227
250,4,9035975,2,00,000,00,0,0,06,001,10,82756,20140228
250,4,9039656,1,00,000,00,0,0,06,010,15,83406,20140228
250,4,9039656,1,00,000,00,0,0,06,010,21,184910,20140228
250,4,9035975,2,00,000,00,0,0,06,001,23,192614,20140228
250,4,9035975,2,00,000,00,0,0,06,001,10,83432,20140303
250,4,9039656,1,06,049,01,20140303,72100,06,002,43,82209,20140303
250,4,9035975,2,00,000,00,0,0,06,001,20,194203,20140303
250,4,9039656,1,06,002,12,20140303,192000,06,008,55,201414,20140303
250,4,9035975,2,00,000,00,0,0,06,001,11,81600,20140304
250,4,9039656,1,00,000,00,0,0,06,010,13,83133,20140304
250,4,9039656,1,00,000,00,0,0,06,010,23,191139,20140304
250,4,9035975,2,00,000,00,0,0,06,001,23,210302,20140304
250,4,9039656,1,00,000,00,0,0,06,010,15,82123,20140305
250,4,9039656,1,00,000,00,0,0,06,010,21,185846,20140305
250,4,9035975,2,00,000,00,0,0,06,001,10,81806,20140306
250,4,9039656,1,06,049,01,20140306,73500,06,002,44,83213,20140306
250,4,9035975,2,00,000,00,0,0,06,001,23,203428,20140306
250,4,9035975,2,06,003,12,20140307,105400,06,042,27,114151,20140307
250,4,9035975,2,06,042,11,20140307,171400,06,003,22,175045,20140307
250,4,9039656,1,06,002,12,20140307,173300,06,049,23,183528,20140307
250,4,9039656,1,06,049,01,20140308,193100,06,007,56,194016,20140308
250,4,9039656,1,06,007,13,20140309,5500,06,049,23,10436,20140309
250,4,9035975,2,00,000,00,0,0,06,001,10,81841,20140310
250,4,9039656,1,06,049,01,20140310,72900,06,002,44,82559,20140310
250,4,9035975,2,00,000,00,0,0,06,001,24,195027,20140310
250,4,9035975,2,00,000,00,0,0,06,001,10,82213,20140311
250,4,9035975,2,00,000,00,0,0,06,001,20,195405,20140311
250,4,9035975,2,00,000,00,0,0,06,001,10,82447,20140312
250,4,9035975,2,00,000,00,0,0,06,001,23,195605,20140312
250,4,9035975,2,00,000,00,0,0,06,001,10,73134,20140313
250,4,9035975,2,00,000,00,0,0,06,001,24,175437,20140314
250,4,9039656,1,06,002,12,20140314,180000,06,049,23,190035,20140314
250,4,9039656,1,00,000,00,0,0,06,010,23,223043,20140315
250,4,9035975,2,00,000,00,0,0,06,001,10,82143,20140317
250,4,9039656,1,06,049,01,20140317,71500,06,002,43,81631,20140317
250,4,9035975,2,00,000,00,0,0,06,001,23,195225,20140317
250,4,9039656,1,06,002,12,20140317,195900,06,049,23,204812,20140317
250,4,9039656,1,00,000,00,0,0,06,010,15,81937,20140318
250,4,9035975,2,06,003,11,20140318,85800,06,009,46,93748,20140318
250,4,9035975,2,06,009,17,20140318,172600,06,003,22,180513,20140318
250,4,9039656,1,00,000,00,0,0,06,010,35,201648,20140318
250,4,9035975,2,00,000,00,0,0,06,001,10,82837,20140319
250,4,9039656,1,06,049,01,20140319,73400,06,002,44,83639,20140319
250,4,9035975,2,00,000,00,0,0,06,001,24,200810,20140319
250,4,9035975,2,00,000,00,0,0,06,001,10,82511,20140320
250,4,9035975,2,00,000,00,0,0,06,001,24,202054,20140320
250,4,9035975,2,00,000,00,0,0,06,001,10,83443,20140321
250,4,9035975,2,00,000,00,0,0,06,001,20,201101,20140321
250,4,9039656,1,06,002,12,20140321,192100,06,049,23,204056,20140321
250,4,9039656,1,06,049,02,20140322,95000,06,008,24,95329,20140322
250,4,9039656,1,06,008,12,20140322,105300,06,049,23,105550,20140322
250,4,9039656,1,06,049,01,20140324,64300,06,002,44,74956,20140324
250,4,9035975,2,00,000,00,0,0,06,001,10,81823,20140324
250,4,9035975,2,00,000,00,0,0,06,001,23,202706,20140324
250,4,9039656,1,06,002,12,20140324,205000,06,049,23,213840,20140324
250,4,9039656,1,00,000,00,0,0,06,010,14,80011,20140325
250,4,9035975,2,00,000,00,0,0,06,001,10,83035,20140325
250,4,9039656,1,00,000,00,0,0,06,010,35,195946,20140325
250,4,9035975,2,00,000,00,0,0,06,001,20,200738,20140325
250,4,9035975,2,00,000,00,0,0,06,001,10,82917,20140326
250,4,9039656,1,00,000,00,0,0,06,010,14,80459,20140326
250,4,9039656,1,00,000,00,0,0,06,010,21,190031,20140326
250,4,9035975,2,00,000,00,0,0,06,001,20,201906,20140326
250,4,9039656,1,00,000,00,0,0,06,010,15,72930,20140327
250,4,9035975,2,00,000,00,0,0,06,001,10,83103,20140327
250,4,9039656,1,00,000,00,0,0,06,010,21,181508,20140327
250,4,9035975,2,00,000,00,0,0,06,001,23,200442,20140327
250,4,9035975,2,00,000,00,0,0,06,001,10,84105,20140328
250,4,9039656,1,06,049,01,20140328,73200,06,002,44,83142,20140328
250,4,9039656,1,06,002,12,20140328,183700,06,008,52,193435,20140328
250,4,9035975,2,00,000,00,0,0,06,001,20,201729,20140328
250,4,9035975,2,00,000,00,0,0,06,001,10,82824,20140331
250,4,9039656,1,06,049,02,20140331,73400,06,002,72,83209,20140331
250,4,9035975,2,00,000,00,0,0,06,001,23,193453,20140331
250,4,9035975,2,00,000,00,0,0,06,001,13,82805,20140401
250,4,9040694,1,06,002,11,20140401,92300,06,006,51,95747,20140401
250,4,9040694,1,06,006,11,20140401,120700,06,002,66,124113,20140401
250,4,9035975,2,00,000,00,0,0,06,001,24,194503,20140401
